7776	49
1.56732	0.158437	-3.06974
1.07559	0.144284	-1.32239
-1.14018	0.0313746	-1.95295
-1.13492	-0.14666	-1.77833
1.06745	-0.174531	-1.29811
-0.384478	-0.0626679	-0.423059
0.84957	1.69189	-1.0983
0.862224	1.5979	-1.12657
1.10459	0.442226	-1.73462
1.0228	0.345754	-1.77793
0.709439	-0.214969	-2.44405
-0.830346	1.78217	-2.3977
-0.615224	1.75912	-2.48447
1.00468	1.34915	-2.98314
-0.82543	0.319719	-0.8396
-1.04628	0.282471	-2.28375
-1.04495	0.113429	-2.5634
1.29958	0.0115902	-3.25445
1.07676	0.0958631	-1.30536
1.07676	0.0958631	-1.30536
1.41132	-0.220048	-1.77564
-0.812896	1.31419	-0.799906
0.872974	1.58835	-1.11327
-0.773215	1.93531	-2.18947
-0.859813	1.79747	-2.29466
-0.904655	1.80666	-2.39101
1.03641	-0.231077	-1.30966
1.0307	-0.229301	-1.26426
1.48169	-0.426555	-1.83729
0.839746	1.61841	-1.08104
-0.760048	1.81067	-2.43739
-0.868339	1.66545	-2.28656
-0.781913	0.289005	-0.849635
-1.00899	0.17242	-2.52893
0.962769	0.361978	-1.71668
-1.09946	0.0312356	-1.44959
-1.12654	-0.177602	-2.00131
1.31184	0.255316	-1.78616
-0.448527	0.801612	-4.53318
1.08018	0.370428	-1.73277
1.04556	1.52152	-2.95301
1.05188	1.52928	-2.96988
1.20069	1.42905	-2.85689
-0.565522	-0.26574	-1.96781
1.56713	0.103821	-3.21204
-0.681281	1.67961	-2.45371
-0.991645	0.372993	-2.11304
1.56491	0.118128	-3.13771
1.18053	0.367471	-1.73349
0.967562	-0.244386	-1.40749
1.10079	-0.208967	-1.82915
1.63201	1.21165	-4.83327
-0.756723	1.3817	-3.46981
-0.675419	1.20532	-3.3943
-0.831594	0.463975	-3.66109
-0.869986	0.443688	-3.65235
-0.859111	0.44001	-3.67307
-0.855662	0.438637	-3.66838
-0.909002	0.404333	-3.6717
-0.868401	0.377489	-3.67161
-0.948766	0.375421	-3.66586
-0.906554	0.130454	-3.41945
-0.904114	0.108096	-3.46407
-0.920951	0.100596	-3.44569
-0.900597	0.0997376	-3.54003
-0.85682	0.0986029	-3.82912
-0.882429	0.0687162	-3.67641
1.47603	-0.0407342	-3.82345
-0.834603	-0.0810647	-4.03807
0.980798	-0.194648	-3.49948
-0.180069	-0.154475	-3.15932
1.02343	-0.263981	-3.5013
0.745994	-0.27407	-3.52882
-0.0219867	-0.254969	-3.28396
-0.157222	-0.26343	-3.13072
-0.608181	1.51283	-3.34956
-0.400063	1.47088	-3.47599
-0.678485	1.24257	-3.40105
-0.821282	0.478984	-3.67355
-0.928113	0.470996	-3.66433
-0.850547	0.466217	-3.65816
-0.971667	0.322434	-3.71324
-0.88663	0.175243	-3.72806
-0.904359	0.132788	-3.42779
-0.904385	0.132818	-3.42786
-0.895207	0.130704	-3.5863
-0.892251	0.122847	-3.59464
-0.901976	0.102589	-3.47396
-0.900631	0.0976451	-3.50886
-0.898719	0.098884	-3.50717
-0.899162	0.0918552	-3.54647
1.79139	0.0552536	-4.16719
-0.827705	-0.0791233	-4.06797
-0.198851	-0.181558	-3.5537
-0.586405	-0.199763	-3.26291
0.786729	-0.354872	-3.57509
0.776895	-0.246725	-3.10419
0.787758	-0.25103	-3.11778
-0.155525	-0.259213	-3.13541
-0.756622	1.37146	-3.36753
-0.388616	1.46767	-3.48737
-0.895707	0.108677	-3.55228
1.6356	0.115384	-3.87754
-0.816482	-0.0590907	-4.00411
-0.169306	-0.148006	-3.19497
-0.895924	-0.240748	-3.53239
0.748404	-0.237056	-3.53648
-0.892508	-0.258431	-3.52066
0.772389	-0.254643	-3.48782
0.739618	-0.281876	-3.53613
0.737631	-0.280849	-3.53224
-0.212465	-0.208025	-2.70899
-0.219361	-0.209866	-2.70909
-0.447589	1.32678	-3.54296
-0.945781	-0.22596	-3.55943
-0.241083	-0.228707	-3.07456
-0.313529	-0.215659	-3.00625
-0.76018	1.36116	-3.38407
-0.0428267	-0.220201	-3.27444
-0.478649	1.30986	-3.5339
-0.55849	1.17819	-3.46614
-0.16815	-0.154862	-3.19045
-0.826108	0.37415	-3.71498
1.64329	0.201413	-3.87295
-0.314736	-0.200389	-3.01208
-0.886403	0.1159	-3.71703
-0.163344	-0.180935	-3.15692
-0.744717	1.40838	-3.48569
-0.886324	0.016238	-3.70522
-0.81923	-0.0341748	-4.0787
0.735665	-0.294459	-3.1172
1.56055	1.25226	-9.08297
0.830244	-0.23092	-3.42249
1.82039	-0.238633	-7.71279
4.17194	-1.08997	-9.10883
17.3779	3.31448	-18.7813
1.46587	-0.0524224	-5.04314
1.67212	0.167006	-5.22129
0.818573	-0.304518	-2.42763
1.51347	1.28854	-6.83966
1.53793	1.06091	-8.05301
-0.834958	-0.282383	-4.49751
1.53678	1.0588	-6.72273
1.99632	-0.26654	-7.32821
0.869165	-0.395154	-5.12138
-1.54329	-1.2285	-2.06895
-2.39279	-2.17047	-2.71192
-5.91576	-5.90078	-7.99032
1.37847	1.19514	-6.99182
1.39011	0.983441	-6.75736
1.55973	0.896186	-6.82419
1.40224	-0.0919055	-5.02121
0.793919	-0.241703	-3.91592
1.02676	-0.202829	-3.53653
-0.298105	-0.146079	-3.57158
0.840423	-0.291444	-4.23827
1.75883	0.284109	-4.84409
0.0824734	-0.320148	-4.81285
-0.473959	1.50701	-4.64369
-0.470106	1.49799	-4.6305
-0.306181	1.42204	-4.81304
-0.432875	1.20829	-6.54656
4.44951	0.966973	-7.36116
-0.893039	0.109018	-3.59548
-0.893766	0.0875823	-3.62083
1.47188	-0.127131	-5.50774
0.803062	-0.223633	-3.44008
-2.42502	-2.24167	-6.19447
-2.39632	-2.17417	-6.03882
1.6982	0.107803	-4.34981
-0.604725	-0.0824659	-5.98823
0.852575	-0.413808	-4.69592
-0.619879	-0.28687	-6.21428
0.814074	-0.359736	-4.51036
-0.467301	1.14835	-6.59095
-0.0238118	-0.316387	-4.69661
0.74591	-0.308036	-3.57988
-0.800154	-0.0823777	-4.50272
1.08594	0.0754651	-1.32301
1.11957	-0.265262	-2.09936
0.864357	1.78297	-1.10332
-0.778839	1.87878	-2.11727
1.21656	0.205171	-1.36483
1.08038	0.0910995	-1.31023
-0.638403	1.97235	-2.27815
-1.09213	0.406869	-1.06853
-1.09214	0.20936	-0.99358
1.09996	0.0616307	-1.31661
-0.818062	1.04655	-0.783687
-1.07601	0.196109	-0.990789
-0.830859	1.03441	-0.798022
1.10119	-0.143719	-1.3541
0.992354	-0.210602	-1.13926
1.08331	0.0285962	-1.31012
-0.853989	0.213068	-0.834654
1.05822	0.154498	-1.3096
1.06896	0.0868022	-1.30829
-0.920208	1.82623	-2.31135
1.09543	0.0878496	-1.30566
-0.728701	1.81963	-2.30626
1.23362	1.38139	-5.02616
-0.860318	0.465945	-3.6492
-0.900772	0.472377	-3.6724
-0.840906	0.468496	-3.67398
-0.898433	0.450377	-3.66051
-0.855918	0.440005	-3.65448
-0.884816	0.439411	-3.66986
-0.884816	0.439411	-3.66986
-0.897158	0.428875	-3.65816
-0.874256	0.429931	-3.66407
-0.88628	0.420331	-3.68382
-0.901449	0.427172	-3.70315
-0.922449	0.406702	-3.65638
-0.81902	0.38164	-3.65067
-1.00633	0.374604	-3.65983
-0.882653	0.315789	-3.67904
-0.882346	0.315466	-3.67784
-0.893832	0.140225	-3.54856
-0.894205	0.132418	-3.53629
-0.904686	0.128766	-3.55637
-0.904686	0.128766	-3.55637
1.71676	0.234422	-4.74359
-0.856644	0.148668	-4.00997
1.71454	0.204463	-4.69561
-0.893112	0.109527	-3.59552
-0.885441	0.0929626	-3.5998
-0.889174	0.0877941	-3.66787
1.69953	0.12698	-4.55137
1.71795	0.133539	-4.71695
1.72065	0.132873	-4.7196
-0.887688	0.0746138	-3.66268
1.70634	0.067	-4.55683
1.72069	0.0312511	-4.71972
-0.728691	-0.0462403	-5.24617
-0.831095	-0.0692478	-3.94585
1.82027	-0.266227	-4.06218
0.802604	-0.25078	-3.87045
0.802604	-0.25078	-3.87045
-0.745827	-0.268986	-3.95205
0.799268	-0.262798	-3.88915
-0.580976	-0.163562	-3.24883
-0.235437	-0.140786	-3.10725
1.00175	-0.23737	-3.49839
1.00175	-0.23737	-3.49839
-0.252553	-0.15616	-3.09982
0.882167	-0.204004	-3.19212
0.825814	-0.260842	-3.40435
-0.153606	-0.205372	-3.15196
-0.226951	-0.266602	-3.07364
-0.237094	-0.295924	-3.07578
-0.537246	1.51153	-4.60047
-0.512097	1.52967	-4.67715
-0.66469	1.32831	-4.59103
-0.614617	1.38892	-4.74066
-0.616935	1.39701	-4.75326
-0.469105	1.39857	-4.76411
1.44353	1.49069	-4.90792
1.2337	1.22946	-5.06918
-0.959257	0.390586	-3.6544
-0.904715	0.144421	-3.54851
-0.89429	0.131088	-3.58611
1.69715	0.213428	-4.43538
1.69715	0.213428	-4.43538
1.70813	0.153899	-4.68519
-0.888402	0.0814685	-3.64993
1.71193	0.115906	-4.45502
-0.987533	-0.172464	-3.86292
-0.971356	-0.170027	-3.84788
1.70123	-0.2259	-4.23978
0.85636	-0.260661	-3.79179
-0.601821	-0.190953	-3.26698
0.846435	-0.235807	-3.40877
-0.587419	-0.229662	-3.25627
-0.290405	-0.198704	-2.99922
-0.225241	-0.288149	-3.08396
-0.41076	1.36966	-4.79501
-0.819926	0.472987	-3.6701
-0.884455	0.160627	-3.73893
-0.839094	0.12918	-4.05867
1.7843	-0.268852	-4.65974
-0.58559	-0.242144	-3.25553
-0.557712	1.13746	-3.44373
-0.943823	0.465818	-3.68597
-0.861028	0.296593	-3.72081
-0.828555	-0.0882116	-3.94082
-0.832758	-0.182544	-4.49855
-0.859197	-0.28296	-4.49511
0.876069	-0.203112	-3.82487
0.901318	-0.217185	-3.8329
-0.860749	-0.260246	-4.0367
-0.858812	-0.259496	-4.03446
-0.238931	-0.229914	-3.08576
0.74232	-0.269815	-3.19459
-0.566599	1.00722	-3.46016
-0.757701	-0.036121	-5.12104
-0.897549	-0.122665	-4.47315
-0.902306	-0.180811	-4.4368
-0.109782	-0.198536	-3.57141
-0.122579	-0.209379	-3.63532
-0.246074	-0.209623	-3.08514
-0.353293	-0.212718	-3.00328
-0.464222	1.41226	-3.59243
-0.799628	-0.281937	-3.98895
-0.188041	-0.162219	-3.14367
-0.00332554	-0.324753	-3.71236
-0.17566	-0.192887	-3.59355
-0.707243	1.31625	-4.6893
-0.614673	0.153614	-3.45526
-0.314838	-0.154945	-3.07298
-0.480544	1.12028	-4.77534
-0.965779	0.461035	-3.66502
-0.95444	0.456161	-3.65281
-0.923421	0.43086	-3.66847
-0.883988	0.141374	-3.55097
1.65447	0.1739	-3.96409
-0.241023	-0.16672	-3.09971
-0.249681	-0.167089	-3.09272
0.0262828	-0.313765	-3.76193
0.902805	-0.247835	-3.43225
0.857005	-0.254965	-3.40418
-0.336641	-0.204271	-2.99621
-0.222456	-0.258006	-3.0681
1.5127	1.2934	-4.97105
0.842686	-0.271443	-3.81618
-0.597109	1.09717	-3.44474
-0.600766	1.07125	-3.44863
-0.569275	0.917636	-3.46466
-0.17618	-0.215143	-3.12437
-0.814068	-0.0731662	-3.96027
-0.495965	1.35074	-3.57587
0.763042	-0.236909	-3.52468
-1.00475	0.340259	-2.3372
-1.00781	0.337099	-2.32806
-1.00868	0.307372	-2.28651
-1.00285	0.281545	-2.35147
-1.01251	0.239598	-2.26509
-1.01251	0.239598	-2.26509
-3.38872	1.67001	-13.9752
-0.992609	0.224854	-2.45512
1.6042	0.962231	-9.39386
-0.982622	0.129488	-2.53394
-0.961668	0.0783257	-2.70532
-1.06182	-0.0492231	-2.83655
-1.00054	-0.174455	-2.40062
-1.02988	-0.176012	-2.22571
-0.998412	0.33073	-2.34803
-1.00504	0.29508	-2.32275
-1.00158	0.295496	-2.36864
-1.00937	0.24848	-2.26856
-1.01765	0.231989	-2.19776
-1.00258	0.248748	-2.34092
-1.01007	0.237233	-2.27356
-1.00288	0.243408	-2.35267
-1.00632	0.236779	-2.29825
-1.00687	0.236845	-2.29864
-1.00637	0.232172	-2.30974
-0.987845	0.250381	-2.48212
-0.991849	0.249952	-2.51461
-0.993563	0.236173	-2.45303
3.158	0.511313	-7.71827
-0.424742	-0.30617	-2.59446
-1.00735	0.303324	-2.3123
-1.0088	0.302399	-2.31324
-0.997427	0.285208	-2.3772
-1.00617	0.278865	-2.34011
-1.00767	0.203714	-2.28429
-1.00445	0.200564	-2.32714
-1.01585	-0.0340736	-2.34162
-1.05418	-0.161161	-2.83877
-1.01051	-0.0482025	-2.32359
-1.01119	-0.140614	-2.29203
-1.00293	0.295055	-2.34425
-1.0006	0.278822	-2.36349
-1.01364	-0.16385	-2.31653
-1.00629	0.335994	-2.38958
2.1055	0.596346	-14.2154
-1.01747	-0.0163035	-2.32936
-1.01228	-0.0701699	-2.34832
-1.02549	-0.13281	-2.32513
-1.06146	0.277454	-1.78043
-1.05851	0.260083	-1.78885
-1.0586	0.260112	-1.78881
-1.0581	0.256313	-1.79511
-1.05827	0.248532	-1.79893
-1.06179	0.349444	-1.77182
-1.06333	0.267152	-1.75946
-1.06044	0.259823	-1.77949
1.81292	-0.00892963	-4.86459
1.34015	-0.300529	-6.20573
-1.13501	-0.0248136	-1.96133
-1.13006	0.00856379	-1.95755
0.796265	-0.262004	-4.44776
-0.99555	0.246063	-2.42146
-0.988645	0.249949	-2.51174
-0.994982	0.221947	-2.42044
-0.997218	0.222549	-2.42227
-0.1046	0.0998554	-8.96285
-0.661037	0.0284339	-2.36025
-0.960386	-0.123904	-2.50194
10.0372	-14.4372	-20.8473
-0.685434	0.273359	-2.13917
-0.992377	0.227161	-2.47625
-0.17718	0.960657	-8.19686
-0.985934	0.225829	-2.51367
-0.662666	0.070968	-2.36402
1.80506	-0.1009	-5.36345
-0.936395	-0.203332	-3.19195
-1.00262	0.287142	-2.37507
-0.994774	0.200717	-2.42425
-0.989195	-0.168763	-2.36257
-1.01093	-0.0615813	-2.37914
-1.0113	-0.101241	-2.3764
-0.659528	0.0459989	-2.3634
-0.96106	0.0930759	-2.59002
3.0086	-0.84854	-7.68747
-0.996722	-0.170249	-2.34712
-1.1189	-0.170008	-2.25326
-0.994528	0.191999	-2.39582
-0.844727	0.00625692	-3.264
-1.12641	-0.0824465	-2.06358
-3.5548	-3.67409	-7.37633
-1.06221	-0.111619	-2.84882
-1.12299	-0.0956117	-2.07248
-1.1253	-0.095978	-2.0722
-0.991985	0.258667	-2.45145
-1.12171	-0.0669441	-2.07414
-0.883921	0.394942	-1.88831
-1.00396	0.096878	-2.42534
1.51526	1.18297	-4.95199
-0.905838	0.198313	-3.31044
-0.966392	0.0944951	-2.57536
2.0609	0.246399	-7.01633
-0.777201	-0.0348189	-4.47836
-0.268348	-0.214555	-8.58556
-0.489755	-0.216086	-2.66992
-0.583181	-0.302428	-2.60488
-0.553634	-0.292406	-2.45875
10.7779	-13.9403	-24.2181
-0.550257	-0.293557	-2.49172
1.06595	-0.442705	-6.54789
-1.06112	-0.137135	-2.89559
1.79157	-0.363064	-8.36254
-1.05667	-0.0895759	-2.95978
-1.05296	-0.276222	-2.92801
-1.0286	-0.183154	-3.10371
-1.07082	0.355818	-1.68958
-1.06212	0.351066	-1.74798
-1.06274	0.330963	-1.7529
-1.06832	0.30163	-1.69427
-1.06625	0.300257	-1.71603
-1.07327	0.27937	-1.65028
-1.07314	0.279381	-1.65035
-1.07323	0.271444	-1.64491
-1.06981	0.261302	-1.67959
-1.06295	0.257883	-1.73542
-1.06295	0.257883	-1.73542
-1.05731	0.233062	-1.78472
-1.0728	0.447407	-1.81395
-1.0743	0.305867	-1.63847
-1.0743	0.305867	-1.63847
-1.07072	0.2836	-1.66718
-1.06779	0.246363	-1.69016
-1.06737	0.246084	-1.69004
-1.00714	0.197526	-2.15607
1.23002	1.44887	-2.75832
-1.07101	0.294603	-1.67235
-1.09293	0.440462	-1.79
-1.13549	-0.0110301	-2.01694
-1.00489	0.431601	-3.6871
-0.931196	0.337819	-3.73767
-0.989144	0.330468	-3.72461
1.78459	0.693188	-8.20131
-0.939522	0.0958778	-3.03805
1.68742	0.0949017	-4.35783
-0.914854	-0.0365182	-3.30263
-1.05901	-0.181331	-2.92303
-0.463002	-0.219222	-2.61839
-0.432749	-0.267135	-2.59698
-0.552746	-0.293068	-2.55763
-0.551768	-0.300068	-2.56274
-0.557077	-0.295856	-2.54282
1.28939	0.172453	-4.90883
-0.924693	0.0612371	-3.24725
-1.05332	-0.0762703	-2.93888
-1.02346	-0.203083	-3.11897
-1.05858	-0.20304	-2.92212
-0.300263	-0.209246	-2.67628
-0.547839	-0.298241	-2.4812
-0.956953	0.0731956	-3.04034
-1.05547	-0.163403	-2.93771
-1.05634	-0.235133	-2.93674
-1.05949	-0.23453	-2.93826
-1.06414	-0.235265	-2.88947
-1.04154	0.366126	-3.68404
-1.05676	-0.143448	-2.96088
-1.06532	-0.140367	-2.87021
-1.06357	-0.166434	-2.88948
-1.04333	-0.158515	-2.80121
-1.06409	-0.231721	-2.8441
-1.06405	-0.231628	-2.84424
-1.06078	-0.0949443	-2.91692
-0.963892	-0.151198	-3.2012
-1.05915	-0.248177	-2.91264
-1.05654	-0.206611	-2.96187
-0.906728	-0.347796	-3.23347
-1.03523	-0.16763	-3.05706
0.961039	1.37631	-3.01811
-1.07412	0.337171	-1.64978
-1.62196	2.69141	-16.0307
-1.0641	0.351009	-1.73568
-1.15975	-0.123375	-1.70242
-31.4553	-28.6833	-34.8567
-1.05771	0.429042	-1.83757
-1.06742	0.322356	-1.70552
-1.07257	0.296985	-1.64925
1.62856	0.955299	-6.44653
0.836077	-0.187648	-3.28023
1.19125	0.331346	-1.72992
1.40359	0.896441	-4.98788
-0.940105	0.1384	-3.08742
-0.924482	0.139775	-3.11678
1.66507	-0.0617665	-4.25914
-0.695819	-0.245949	-3.89782
0.0424038	-0.259503	-3.88941
-0.568471	-0.220683	-3.24106
-0.494074	-0.236486	-2.59335
-0.422946	-0.292919	-2.57726
-0.87368	0.390695	-3.67598
-0.825476	0.0368308	-4.43283
-0.932189	-0.00772696	-3.12314
-0.869357	-0.291216	-3.18621
-0.393148	-0.211473	-2.60154
-0.558109	-0.303049	-2.56439
-0.553226	-0.290034	-2.50711
1.76708	0.779786	-7.96221
-0.937761	0.0957678	-3.03645
-0.926339	-0.255865	-3.14732
-0.332183	-0.195965	-2.78848
-0.905041	0.108708	-3.49959
-0.998186	-0.187365	-3.16912
-0.972898	-0.185071	-3.08378
-0.424237	0.98762	-6.44996
-0.935199	0.351215	-3.70538
-0.434378	-0.232486	-2.75914
-0.565663	-0.0012979	-7.32112
-0.314832	-0.190653	-2.70713
1.37658	1.17865	-6.68767
1.8075	0.289194	-5.52369
-0.915483	0.108452	-3.32058
-0.898691	0.103065	-3.51854
1.95366	0.227609	-7.11423
-0.908564	0.0633284	-3.24413
-0.901488	0.0354675	-3.24224
-0.577145	-0.0156258	-6.70321
-0.579926	-0.0151146	-6.72233
1.49423	-0.140902	-5.51139
-0.818538	-0.0630679	-3.77485
-0.575091	-0.201625	-3.19604
-0.51505	1.13112	-6.68477
1.64566	0.982575	-7.42755
1.51025	1.03943	-7.93842
-0.925501	0.178186	-3.17922
-0.836614	-0.0270093	-4.32954
-0.894204	-0.0793445	-3.27813
0.856528	-0.358127	-3.59582
1.74016	0.279697	-4.86621
-0.00935183	-0.346607	-3.7029
-0.91247	-0.289901	-3.28187
-0.296333	1.04046	-6.67157
1.27311	1.11532	-6.88221
-0.928706	0.108175	-3.14037
1.69443	0.135812	-4.39184
1.30497	1.44734	-4.894
-0.924472	0.0891511	-3.23077
-0.621357	1.66946	-3.58447
-1.28211	0.444424	-1.18996
-0.732011	0.39037	-1.85721
0.733907	-0.325468	-3.40605
-0.796493	1.67872	-3.72886
-0.647764	1.59572	-3.76834
-0.467047	1.56756	-5.34167
-0.50567	1.5389	-5.37662
1.49588	0.34315	-3.01819
1.15335	0.237829	-1.75312
1.11138	0.2214	-1.73389
1.20745	0.248753	-2.96327
1.57653	0.22756	-3.5407
1.57653	0.22756	-3.5407
1.57159	0.21643	-3.32646
1.57687	0.11674	-3.5436
1.57985	0.0924278	-3.61734
1.56536	0.0761961	-3.52127
1.07476	0.0920366	-1.30338
1.0618	-0.242422	-2.46657
1.28713	1.33574	-2.91979
1.37258	1.292	-4.98163
1.53084	0.344467	-3.01315
1.55414	0.334455	-3.22587
1.24228	0.279285	-2.91636
1.57442	0.235239	-3.40198
1.54756	0.0623729	-3.16809
-1.04484	-0.162011	-2.53693
-1.04484	-0.162011	-2.53693
-0.607629	-0.262002	-2.5283
0.981788	1.39586	-3.02462
1.14164	1.11922	-2.93329
-0.333801	-0.214398	-2.88254
1.05065	-0.304614	-2.42492
1.10542	-0.326562	-2.44192
1.43485	-0.238481	-2.00006
0.991649	1.2885	-2.66849
0.992546	1.31705	-3.14193
-0.757828	0.164619	-0.829985
-0.737225	1.41461	-3.73524
-0.806017	0.428103	-1.89104
1.07887	0.17856	-1.34397
0.683783	-0.24034	-2.49288
-0.464002	-0.309477	-2.7836
0.873321	-0.294149	-2.43941
-0.922193	1.79252	-2.35714
1.06413	0.0669583	-1.33536
1.10525	0.0665944	-1.28983
1.51885	-0.0738413	-3.0315
-0.84795	1.47519	-3.49349
-0.731116	0.535401	-2.17738
1.52008	-0.169292	-4.30328
-0.834472	1.60204	-3.44539
1.26394	1.38719	-5.26081
-0.871871	1.92108	-2.18739
-0.613746	1.94922	-2.24715
-1.05014	0.419262	-2.18345
-1.12597	0.114607	-1.22243
1.61504	0.0209639	-3.61319
-0.713144	1.53566	-2.37102
-0.453145	1.36761	-3.6076
1.11706	0.486673	-1.73175
1.03954	-0.211628	-2.43694
-1.15089	0.018376	-1.76815
1.19737	-0.033405	-2.56418
-0.740236	1.3379	-3.40531
-0.606568	1.28579	-4.82449
-0.643025	1.23214	-4.84762
1.34825	1.29672	-4.9945
1.42161	1.02142	-4.9628
-0.352635	1.42545	-6.6597
1.37242	1.00731	-6.80083
1.68277	0.22879	-4.416
1.7242	0.219894	-4.81356
-3.41138	0.397656	-8.95589
1.69534	0.14175	-4.5607
1.71792	0.132358	-4.71724
-0.727614	0.0283559	-4.80292
1.72208	0.0340757	-4.68646
1.71773	0.0338489	-4.68145
1.71818	0.0234455	-4.76761
1.71921	0.0233745	-4.76866
-0.663971	-0.0494699	-5.87686
-0.531329	-0.0993741	-5.70552
1.47015	-0.127229	-5.50443
1.53242	-0.129289	-5.52518
1.61601	-0.0729552	-4.28172
-0.836761	-0.068981	-4.06047
-0.767711	-0.112232	-4.81536
-0.823645	-0.148062	-5.16869
-0.824848	-0.188916	-5.07575
-0.881824	-0.133306	-4.40246
-0.89919	-0.136119	-4.43371
1.47482	-0.211367	-5.51964
-0.809459	-0.250255	-5.12211
-0.0207806	-0.235343	-4.20934
0.849539	-0.257493	-4.21532
-0.683384	-0.248605	-3.87104
0.899258	-0.413509	-4.69386
0.899258	-0.413509	-4.69386
0.745968	-0.264868	-3.53333
-0.6064	-0.202498	-3.24523
0.832619	-0.258276	-3.40199
0.353601	-0.357688	-3.64963
-0.2592	-0.153099	-2.7918
-0.391492	1.37607	-3.48966
1.39997	1.3642	-4.84318
-0.861131	0.0998692	-3.81231
1.71986	0.115794	-4.69857
1.87805	-0.0085214	-6.25138
-1.14077	-0.0185097	-3.67621
-0.817719	-0.189763	-4.52755
-0.840686	-0.275838	-4.72231
0.0243354	-0.318753	-4.69359
0.0290258	-0.221696	-3.6785
0.748128	-0.291162	-3.48939
0.316994	-0.33373	-3.3443
-0.504474	1.34972	-3.41406
-0.504474	1.34972	-3.41406
-0.751395	1.3748	-3.43122
-0.403523	1.45337	-3.50094
-0.549913	1.54381	-4.61262
1.32362	1.35732	-5.0465
1.45362	1.01536	-5.02152
1.64405	0.982488	-7.42449
-0.909945	0.133106	-3.40935
-0.903802	0.112429	-3.42358
-0.90457	0.112423	-3.42438
-3.36089	0.37223	-9.64808
-0.806717	-0.0109609	-4.43417
-0.819187	-0.0069148	-4.46178
-0.666496	-0.0591659	-6.09807
0.00971421	-0.306756	-4.38019
0.839222	-0.293188	-4.23493
0.811482	-0.336418	-4.33523
0.0272504	-0.316763	-3.76782
0.468851	-0.498192	-4.06883
-0.548427	1.55209	-4.61885
-0.90435	0.127403	-3.49374
1.6065	-0.0812617	-5.86806
0.870233	-0.205578	-3.81844
0.936656	-0.227152	-3.45229
-0.607851	1.35869	-4.83342
-0.59576	1.20678	-4.78185
0.813278	-0.285556	-4.25971
-0.597086	-0.188166	-3.27947
1.5031	0.12461	-5.16376
1.75648	-0.0127716	-4.86433
-0.887477	-0.140246	-4.62097
-25.4705	-9.83105	-42.4303
-0.443752	1.39869	-3.51517
1.71785	0.178787	-5.45465
1.64176	-0.048372	-5.31194
-0.561626	-0.0834416	-4.88417
-0.819955	-0.0807929	-4.67277
1.74715	0.216346	-4.30634
-0.31796	0.0710176	-4.49887
-0.480724	-0.170824	-5.86834
-0.939344	1.98251	-2.30524
-0.553154	1.84871	-2.44878
-0.44162	1.5462	-3.7744
-0.627264	0.994387	-3.72203
-1.98202	0.607615	-2.5187
-1.17994	0.309957	-0.835183
1.17684	0.371566	-1.70975
1.16178	-0.0440133	-2.61828
1.08751	0.0484821	-1.29297
-1.12941	-0.142427	-2.07429
-0.848312	1.9219	-2.43064
1.1247	1.37856	-2.79914
-0.716801	1.55524	-3.82913
-1.13717	0.341871	-0.883055
-1.13351	0.341274	-0.923521
-1.13154	0.341238	-0.946599
-1.00267	0.342525	-2.28565
-1.07818	0.252824	-2.33765
4.69523	0.366233	-5.24547
-0.689498	-0.234102	-2.06225
-1.08913	-0.140967	-1.06137
-0.449176	-0.0577147	-0.335649
-0.610642	1.90331	-2.2539
-0.610642	1.90331	-2.2539
0.964456	1.5406	-2.97277
-0.666887	1.58347	-3.84745
-1.1349	0.342757	-0.905108
-1.11171	0.310362	-0.990042
1.52425	0.343099	-2.99853
-1.12263	0.211114	-1.01449
1.0414	0.221971	-0.982737
1.47399	-0.255702	-2.18214
0.621976	-0.230276	-1.4325
0.923749	-0.215795	-0.857483
-0.433634	-0.0605375	-0.35584
-0.673435	1.97639	-2.29083
-0.672491	0.456115	-1.93288
-0.649136	0.443503	-1.83785
1.58117	0.206212	-3.18874
-0.472924	-0.0423335	-0.138748
-1.138	0.360228	-0.876493
-1.13833	0.360659	-0.876017
-1.13683	0.326426	-0.894208
-1.12539	0.323758	-0.942314
-1.13195	0.303692	-0.959111
-1.13038	0.302731	-0.958837
1.06247	0.0611148	-1.31201
0.996126	-0.279547	-1.95248
1.0099	-0.217774	-1.12101
-0.45031	-0.0447274	-0.162808
-0.46913	-0.0435203	-0.143074
-0.848089	1.79857	-2.32121
-0.616451	1.75917	-2.4604
-0.8575	1.71672	-2.45563
-1.13255	0.355351	-0.793022
-1.14341	0.331859	-0.822188
-1.13101	0.305998	-0.926015
-1.16707	0.287362	-0.970186
-1.13109	0.106309	-0.996612
-1.03575	-0.114942	-2.67364
0.232975	-0.155373	-0.0827906
0.232975	-0.155373	-0.0827906
-1.1134	0.180289	-1.02268
-1.15179	0.160919	-1.01647
-0.927915	-0.0458485	-2.91053
-0.762155	0.197494	-0.851459
1.13402	0.109047	-1.55312
0.978128	-0.170066	-1.03509
-0.957413	0.413846	-3.66953
-0.207119	1.19188	-6.69786
-0.933027	0.376561	-3.67424
1.3855	0.642229	-5.01701
-0.906439	0.33288	-3.71709
1.68902	0.26668	-4.57214
-0.875081	-0.0189078	-3.68232
1.49278	-0.0840019	-5.53541
1.48872	-0.0849178	-5.52578
1.7357	-0.2688	-4.38954
-0.214659	-0.259335	-3.07826
